Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;302.972;;;;;;-302.972;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;EXTINTOR DE 2 KILOS;;;18.922;;;;;;-18.922;
31;;;Octubre;;12.815;;Traspaso;;0;BATERIA 170 AMP;;;320.772;;;;;;-339.694;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA EN SPRAY;;;14.650;;;;;;-354.344;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA EN SPRAY;;;14.650;;;;;;-368.994;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA EN SPRAY;;;43.950;;;;;;-412.944;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;39.000;;;;;;-451.944;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-490.944;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.528;;;;;;-492.472;
31;;;Octubre;;12.815;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;20.759;;;;;;-513.231;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;10.200;;;;;;-523.431;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;30.159;;;;;;-553.590;
30;;;Noviembre;;13.564;;Traspaso;;0;SPRAY NEGRO;;;6.908;;;;;;-560.498;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;560.498;;;;;;-560.498;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.541;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;440;REPARACION ALTERNADOR GRUA MOVIL KOMATSU GM01;;;49.500;;;;;;-49.500;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;49.500;;;;;;-49.500;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;BOTIQUIN;;;11.574;;;;;;-11.574;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;11.574;;;;;;-11.574;
;;;;;;;;;;;;;;;;;;;;
Total 2010500001 GM-01 GRUA KOMATSU;;;;;;;;;;;;;924.544;;;2.145.000;;;-11.574;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010500003 GM-02 GRÚA MÓVIL TEREX HC-110;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
17;;;Octubre;;12.209;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.533;FECN/2533/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;10.260.000;;;10.260.000;
28;;;Noviembre;;13.034;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.568;FECN/2568/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;1.170.000;;;11.430.000;
18;;;Diciembre;;13.597;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.593;FECN/2593/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;1.170.000;;;12.600.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;12.600.000;;;12.600.000;
Obra;;;;;20105 GRUAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
16;;;Octubre;;12.430;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.323;FAEL/13323/AMERICAN IMPORTS SPA;;;47.984;;;;;;-47.984;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-52.750;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;12.750;;;;;;-65.500;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FF5052;;;8.162;;;;;;-73.662;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD LF3000;;;25.873;;;;;;-99.535;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FS1280;;;6.088;;;;;;-105.623;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;83.775;;;;;;-189.398;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD WF2074;;;13.344;;;;;;-202.742;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD AF1863M;;;51.817;;;;;;-254.559;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 68 TAMBOR;;;3.900;;;;;;-258.459;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.565;;;;;;-260.024;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN PA2577;;;56.340;;;;;;-316.364;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA EN SPRAY;;;21.645;;;;;;-338.009;
30;;;Noviembre;;13.564;;Traspaso;;0;HUINCHA AISLADORA;;;4.098;;;;;;-342.107;
30;;;Noviembre;;13.564;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;36.088;;;;;;-378.195;
30;;;Noviembre;;13.564;;Traspaso;;0;FOCO FAENERO LED CUADRADO 12v/24v;;;18.352;;;;;;-396.547;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;396.547;;;;;;-396.547;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;BOTIN N°42;;;40.757;;;;;;-40.757;
31;;;Octubre;;12.815;;Traspaso;;0;CHALECO GEOLOGO TALLA L;;;5.414;;;;;;-46.171;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;46.171;;;;;;-46.171;
Cuenta;;;;;401010106 SERVICIO TRANSPORTES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
24;;;Diciembre;;13.687;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.843;FAEL/1843/SOCIEDAD FORESTAL DEL SUR LIMITADA;;;980.000;;;;;;-980.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010106 SERVICIO TRANSPORTES;;;;;;;;;;;;;980.000;;;;;;-980.000;
Cuenta;;;;;401010111 PASAJES NACIONALES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
8;;;Octubre;;12.043;;Traspaso;;250.982.587;2 PASAJES BUS CARLOS VALENZUELA GM02;;;57.400;;;;;;-57.400;
;;;;;;;;;;;;;;;;;;;;
Total 401010111 PASAJES NACIONALES;;;;;;;;;;;;;57.400;;;;;;-57.400;
Cuenta;;;;;401010114 SERVICIOS PENSION Y HOSPEDAJE;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Diciembre;;13.752;;Traspaso;FACTURA DE COMPRA ELECTRONICA DE PROVEEDOR;108;FCELECP/108/PEREZ ALARCON ARIELA;;;117.500;;;;;;-117.500;
;;;;;;;;;;;;;;;;;;;;
Total 401010114 SERVICIOS PENSION Y HOSPEDAJE;;;;;;;;;;;;;117.500;;;;;;-117.500;
Cuenta;;;;;401020108 GASTOS LEGALES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
26;;;Noviembre;;12.939;;Traspaso;;22.850;AUTORIZACION DE FIRMA NOTARIAL GRUA GM02;;;5.000;;;;;;-5.000;
;;;;;;;;;;;;;;;;;;;;
Total 401020108 GASTOS LEGALES;;;;;;;;;;;;;5.000;;;;;;-5.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010500003 GM-02 GRÚA MÓVIL TEREX HC-110;;;;;;;;;;;;;1.602.618;;;12.600.000;;;-5.000;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010500004 GM-03 GRUA MOVIL TEREX HC-110 (2);;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
5;;;Diciembre;;13.317;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;41.438;PERFIL GOMA GRUA TEREX GM03;;;20.168;;;;;;-20.168;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;20.168;;;;;;-20.168;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
29;;;Diciembre;;13.694;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;993;FAEL/993/Madesa;;;3.340.000;;;;;;-3.340.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;3.340.000;;;;;;-3.340.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010500004 GM-03 GRUA MOVIL TEREX HC-110 (2);;;;;;;;;;;;;3.360.168;;;;;;-3.340.000;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010500005 GM-04 GRUA TEREX RT-345-1;;;;;;;;;;;;;;;
Obra;;;;;20105 GRUAS;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
28;;;Noviembre;;13.034;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.568;FECN/2568/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;2.371.500;;;2.371.500;
12;;;Diciembre;;13.390;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.576;FECN/2576/CONSORCIO DV RUPUMEICA SPA;;;;;;3.672.000;;;6.043.500;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;6.043.500;;;6.043.500;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;132.060;;;;;;-132.060;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;132.060;;;;;;-132.060;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.355;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;24.444;FAEL/24444/MADERAS TOMECO LTDA.;;;58.000;;;;;;-58.000;
31;;;Octubre;;12.815;;Traspaso;;0;HUINCHA AISLADORA;;;2.773;;;;;;-60.773;
31;;;Octubre;;12.815;;Traspaso;;0;SPRAY BLANCO;;;3.560;;;;;;-64.333;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 68 TAMBOR;;;117.000;;;;;;-181.333;
31;;;Octubre;;12.815;;Traspaso;;0;ROST OFF;;;4.351;;;;;;-185.684;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.565;;;;;;-187.249;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;14.298;;;;;;-201.547;
30;;;Noviembre;;13.564;;Traspaso;;0;CATALIZADOR;;;32.130;;;;;;-233.677;
30;;;Noviembre;;13.564;;Traspaso;;0;LIJA ORBITAL DE 80;;;2.940;;;;;;-236.617;
30;;;Noviembre;;13.564;;Traspaso;;0;LIJA ORBITAL DE 320;;;2.940;;;;;;-239.557;
30;;;Noviembre;;13.564;;Traspaso;;0;LIJA ORBITAL DE 120;;;2.940;;;;;;-242.497;
30;;;Noviembre;;13.564;;Traspaso;;0;MASILLA FIBRA VIDRIO;;;11.345;;;;;;-253.842;
30;;;Noviembre;;13.564;;Traspaso;;0;HUINCHA AISLADORA;;;2.411;;;;;;-256.253;
30;;;Noviembre;;13.564;;Traspaso;;0;DISCO FLAP 4 1/2;;;795;;;;;;-257.048;
30;;;Noviembre;;13.564;;Traspaso;;0;CINTA ENGOMADA;;;12.055;;;;;;-269.103;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;39.000;;;;;;-308.103;
30;;;Noviembre;;13.564;;Traspaso;;0;VASO PLASTICO GRADUADO;;;4.202;;;;;;-312.305;
30;;;Noviembre;;13.564;;Traspaso;;0;DILUYENTE 1 LITRO;;;5.882;;;;;;-318.187;
30;;;Noviembre;;13.564;;Traspaso;;0;PAPEL KRAFF;;;14.706;;;;;;-332.893;
30;;;Noviembre;;13.564;;Traspaso;;0;COLADOR PARA PINTURA;;;3.783;;;;;;-336.676;
30;;;Noviembre;;13.564;;Traspaso;;0;ACERO LIQUIDO ESR-12 12g;;;7.564;;;;;;-344.240;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;16.890;;;;;;-361.130;
24;;;Diciembre;;13.664;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;126.049;FAEL/126049/COMERCIAL ROPULLI LTDA.;;;21.492;;;;;;-382.622;
31;;;Diciembre;;13.857;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;10.824;SEGUROS SEGER GRUA GM04;;;8.403;;;;;;-391.025;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;391.025;;;;;;-391.025;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
16;;;Diciembre;;13.505;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;42.727;FAEL/42727/Janssen Maquinaria Spa;;;20.550;;;;;;-20.550;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;20.550;;;;;;-20.550;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;OVEROL PAPEL TALLA XXL;;;890;;;;;;-890;
31;;;Octubre;;12.815;;Traspaso;;0;GUANTE MECANICO TECHNICAL;;;669;;;;;;-1.559;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;1.559;;;;;;-1.559;
Cuenta;;;;;401010105 PEAJES Y TRANSBORDADOR;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Diciembre;;13.859;;Traspaso;;8.281;5 PEAJES VIAJE PTO MONTT DANILO BASUALTO GRUA TEREX;;;14.900;;;;;;-14.900;
;;;;;;;;;;;;;;;;;;;;
Total 401010105 PEAJES Y TRANSBORDADOR;;;;;;;;;;;;;14.900;;;;;;-14.900;
Obra;;;;;20105 GRUAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010111 PASAJES NACIONALES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
20;;;Octubre;;12.222;;Traspaso;;737.719;PJE OSORNO-STGO/ PJE TALCA-OSORNO PERADOR CARLOS VALENZUELA;;;46.890;;;;;;-46.890;
30;;;Octubre;;12.499;;Traspaso;;99.703;PASAJE LOS LAGOS -SANTIAGO;;;23.120;;;;;;-70.010;
30;;;Octubre;;12.499;;Traspaso;;942.508; PASAJE TALCA -OSORNO 19 OCT.;;;26.520;;;;;;-96.530;
30;;;Octubre;;12.499;;Traspaso;;436.447;PASAJE LOS LAGOS-SANTIAGO 24 OCT;;;24.220;;;;;;-120.750;
30;;;Octubre;;12.499;;Traspaso;;169.066;PASAJE TALCA -OSORNO 26 OCT.;;;24.820;;;;;;-145.570;
20;;;Noviembre;;12.797;;Traspaso;;943.344;PASAJE CARLOS VALENZUELA  TALCA -PTO MONTT 3 NOV.;;;39.000;;;;;;-184.570;
16;;;Diciembre;;13.498;;Traspaso;;677.144;PASAJE CARLOS VALENZUELA  VIERNES 07-DOMINGO 09 NOV.;;;54.140;;;;;;-238.710;
18;;;Diciembre;;13.577;;Traspaso;;607.527;PASAJES CARLOS VALENZUELA VIERNES 12- DOMINGO 14 DIC.;;;65.530;;;;;;-304.240;
;;;;;;;;;;;;;;;;;;;;
Total 401010111 PASAJES NACIONALES;;;;;;;;;;;;;304.240;;;;;;-304.240;
Cuenta;;;;;401010112 ALIMENTACION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
5;;;Diciembre;;13.292;;Traspaso;;991.865;2 COLACIONES S.NUÑEZ-D.RUBIO GRUA TEREX;;;10.200;;;;;;-10.200;
31;;;Diciembre;;13.859;;Traspaso;;604.885.136;COLACION DANILO BASUALTO PTO MONTTE;;;5.000;;;;;;-15.200;
;;;;;;;;;;;;;;;;;;;;
Total 401010112 ALIMENTACION;;;;;;;;;;;;;15.200;;;;;;-15.200;
Cuenta;;;;;401020107 CORRESPONDENCIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
3;;;Octubre;;11.935;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;2.648.695;FX 2648695 ENCOMIENDA GM04;;;3.445;;;;;;-3.445;
;;;;;;;;;;;;;;;;;;;;
Total 401020107 CORRESPONDENCIA;;;;;;;;;;;;;3.445;;;;;;-3.445;
Cuenta;;;;;401030107 OTROS GASTOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
20;;;Octubre;;12.222;;Traspaso;;28;TAXI TALCA OPERADOR CARLOS VALENZUELA;;;4.000;;;;;;-4.000;
;;;;;;;;;;;;;;;;;;;;
Total 401030107 OTROS GASTOS;;;;;;;;;;;;;4.000;;;;;;-4.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010500005 GM-04 GRUA TEREX RT-345-1;;;;;;;;;;;;;886.979;;;6.043.500;;;-4.000;
;;;;;;;;;;;;;;;;;;;;
Total 20105 GRUAS;;;;;;;;;;;;;6.774.309;;;20.788.500;;;14.014.191;
Total General;;;;;;;;;;;;;6.774.309;;;20.788.500;;;14.014.191;
