31;;;Octubre;;12.815;;Traspaso;;0;PROTECCION MANGUERA ESPIRAL PVC  3/8;;;14.000;;;;;;-49.000;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO JCB 32/920300 (332b/1918);;;25.566;;;;;;-74.566;
31;;;Octubre;;12.815;;Traspaso;;0;HEMBRA BSP 90° X 1/4;;;5.000;;;;;;-79.566;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;12.750;;;;;;-92.316;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO DONALDSON P551434;;;30.022;;;;;;-122.338;
31;;;Octubre;;12.815;;Traspaso;;0;FERRULA R2AT 1.1/4;;;3.592;;;;;;-125.930;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD LF17556;;;20.215;;;;;;-146.145;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FF05794;;;32.457;;;;;;-178.602;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN BF9830-D;;;18.733;;;;;;-197.335;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN PA5451;;;37.071;;;;;;-234.406;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA 1/4;;;2.001;;;;;;-236.407;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;16.755;;;;;;-253.162;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-292.162;
30;;;Noviembre;;13.564;;Traspaso;;0;BROCHA 4 PULGADAS;;;3.909;;;;;;-296.071;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIA CONTACTO;;;5.574;;;;;;-301.645;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;301.645;;;;;;-301.645;
;;;;;;;;;;;;;;;;;;;;
Total 2010100003 RX-03 RETROEXCAVADORA JCB;;;;;;;;;;;;;301.645;;;6.320.000;;;-301.645;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010100004 RX-07 RETROEXCAVADORA JCB  RJCB-4 HYVX68-K;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;33.360;;;;;;-33.360;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;33.360;;;;;;-33.360;
Obra;;;;;20101 RETROEXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;TAPON MACHO BSP 12;;;9.354;;;;;;-9.354;
31;;;Octubre;;12.815;;Traspaso;;0;TAPON HEMBRA BSP 06;;;10.704;;;;;;-20.058;
31;;;Octubre;;12.815;;Traspaso;;0;TAPON HEMBRA BSP 10;;;23.292;;;;;;-43.350;
31;;;Octubre;;12.815;;Traspaso;;0;TAPON HEMBRA BSP 12;;;4.529;;;;;;-47.879;
31;;;Octubre;;12.632;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.510;FAEL/13510/AMERICAN IMPORTS SPA;;;30.800;;;;;;-78.679;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 68 TAMBOR;;;78.000;;;;;;-156.679;
31;;;Octubre;;12.815;;Traspaso;;0;PROTECCION MANGUERA ESPIRAL PVC  3/4;;;108.000;;;;;;-264.679;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;2.550;;;;;;-267.229;
31;;;Octubre;;12.815;;Traspaso;;0;BATERIA 90 AMP;;;77.239;;;;;;-344.468;
21;;;Noviembre;;12.831;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.576;FAEL/13576/AMERICAN IMPORTS SPA;;;58.000;;;;;;-402.468;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA 1/4;;;20.010;;;;;;-422.478;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;3.351;;;;;;-425.829;
30;;;Noviembre;;13.564;;Traspaso;;0;PERNO CRUCETA CARDAN;;;8.944;;;;;;-434.773;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;9.750;;;;;;-444.523;
30;;;Noviembre;;13.564;;Traspaso;;0;ROST OFF;;;3.814;;;;;;-448.337;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;1.512;;;;;;-449.849;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASERA RECTA 10 MM;;;2.784;;;;;;-452.633;
30;;;Noviembre;;13.564;;Traspaso;;0;ENGRASADORA MANUAL;;;24.322;;;;;;-476.955;
30;;;Noviembre;;13.564;;Traspaso;;0;LIJA;;;747;;;;;;-477.702;
30;;;Noviembre;;13.564;;Traspaso;;0;FLEXIBLE PARA ENGRASADORA;;;7.208;;;;;;-484.910;
30;;;Noviembre;;13.564;;Traspaso;;0;FERRULA R2AT 1;;;6.970;;;;;;-491.880;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE MOBIL FLUID 424;;;6.272;;;;;;-498.152;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;3.378;;;;;;-501.530;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;6.756;;;;;;-508.286;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-542.066;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 80W90 LSD;;;5.966;;;;;;-548.032;
30;;;Noviembre;;13.564;;Traspaso;;0;K9 FERRULA R2AT DE 3/8;;;1.760;;;;;;-549.792;
30;;;Noviembre;;13.564;;Traspaso;;0;PERNO CUCHILLA JCB;;;11.224;;;;;;-561.016;
30;;;Noviembre;;13.564;;Traspaso;;0;MARCADOR DE METAL (LAPIZ);;;3.782;;;;;;-564.798;
30;;;Noviembre;;13.564;;Traspaso;;0;PERNOS CON TUERCA CUCHILLA 5/8;;;6.728;;;;;;-571.526;
30;;;Noviembre;;13.564;;Traspaso;;0;CUCHILLA JCB;;;205.290;;;;;;-776.816;
30;;;Noviembre;;13.564;;Traspaso;;0;CUCHILLA JCB;;;394.136;;;;;;-1.170.952;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;1.170.952;;;;;;-1.170.952;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
27;;;Noviembre;;12.998;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;971;FAEL/971/Madesa;;;215.000;;;;;;-215.000;
30;;;Noviembre;;13.098;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;135;FAEL/135/ZONA FRIO AUTOMOTRIZ SPA;;;50.000;;;;;;-265.000;
30;;;Noviembre;;13.267;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;735;FAEL/735/MAESTRANZA DE LOS RIOS SPA;;;5.764.000;;;;;;-6.029.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;6.029.000;;;;;;-6.029.000;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;BOTIQUIN;;;10.466;;;;;;-10.466;
30;;;Noviembre;;13.564;;Traspaso;;0;CHALECO MALLA XL;;;2.614;;;;;;-13.080;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;13.080;;;;;;-13.080;
Cuenta;;;;;401010116 PERMISO DE CIRCULACION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
2;;;Octubre;;1.195;;Egreso;;0;PCIRC HYVX68;;;34.979;;;;;;-34.979;
;;;;;;;;;;;;;;;;;;;;
Total 401010116 PERMISO DE CIRCULACION;;;;;;;;;;;;;34.979;;;;;;-34.979;
;;;;;;;;;;;;;;;;;;;;
Total 2010100004 RX-07 RETROEXCAVADORA JCB  RJCB-4 HYVX68-K;;;;;;;;;;;;;7.281.371;;;;;;-34.979;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010100005 RX-04 RETROEXCAVADORA CATERPILLAR;;;;;;;;;;;;;;;
Obra;;;;;20101 RETROEXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Diciembre;;13.391;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.578;FECN/2578/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;2.960.000;;;2.960.000;
12;;;Diciembre;;13.392;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.579;FECN/2579/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;3.020.000;;;5.980.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;5.980.000;;;5.980.000;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.507;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;40.964;2 CORREAS RETRO RX04;;;13.445;;;;;;-13.445;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA 5/8;;;24.000;;;;;;-37.445;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;30.159;;;;;;-67.604;
31;;;Octubre;;12.815;;Traspaso;;0;BASE FILTRO PETROLEO;;;59.075;;;;;;-126.679;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO COMBUSTIBLE CATERPILLAR;;;15.780;;;;;;-142.459;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.528;;;;;;-143.987;
31;;;Octubre;;12.815;;Traspaso;;0;PROTECCION MANGUERA ESPIRAL PVC  3/4;;;18.000;;;;;;-161.987;
31;;;Octubre;;12.815;;Traspaso;;0;K9 FERRULA R2AT 5/8;;;1.558;;;;;;-163.545;
31;;;Octubre;;12.815;;Traspaso;;0;FERRULA 3/8 R2;;;1.776;;;;;;-165.321;
31;;;Octubre;;12.815;;Traspaso;;0;HEMBRA BSP 90° X 3/8;;;6.000;;;;;;-171.321;
31;;;Octubre;;12.815;;Traspaso;;0;HEMBRA FOR 45° X 5/8;;;3.076;;;;;;-174.397;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA PARKER 1/2 R2;;;7.000;;;;;;-181.397;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FS19906;;;25.290;;;;;;-206.687;
23;;;Noviembre;;12.839;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.686;FAEL/13686/AMERICAN IMPORTS SPA;;;9.350;;;;;;-216.037;
30;;;Noviembre;;13.564;;Traspaso;;0;ENGRASADORA MANUAL;;;24.322;;;;;;-240.359;
30;;;Noviembre;;13.564;;Traspaso;;0;FLEXIBLE PARA ENGRASADORA;;;7.208;;;;;;-247.567;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DONALDSON P551423;;;18.600;;;;;;-266.167;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO FLEETGUARD FS20049;;;36.179;;;;;;-302.346;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-336.126;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;336.126;;;;;;-336.126;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.686;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.105;FAEL/1105/SERVICIOS DE VULCANIZACION SERVANDO FIGUEROA;;;50.000;;;;;;-50.000;
31;;;Diciembre;;13.854;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.137;FAEL/1137/SERVICIOS DE VULCANIZACION SERVANDO FIGUEROA;;;50.000;;;;;;-100.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;100.000;;;;;;-100.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010100005 RX-04 RETROEXCAVADORA CATERPILLAR;;;;;;;;;;;;;436.126;;;5.980.000;;;-100.000;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010100006 RX-02 RETROEXCAVADORA JONH DEERE;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
17;;;Octubre;;12.202;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.537;FECN/2537/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;585.000;;;585.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;585.000;;;585.000;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;67.782;;;;;;-67.782;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;56.576;;;;;;-124.358;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;33.592;;;;;;-157.950;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;30.030;;;;;;-187.980;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;187.980;;;;;;-187.980;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
13;;;Noviembre;;12.765;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;16.406;CRUCETA CRDAN RETRO RX02;;;13.445;;;;;;-13.445;
23;;;Noviembre;;12.838;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.986;FAEL/5986/CARO RODRIGUEZ KARIN DEL CARME;;;12.100;;;;;;-25.545;
30;;;Noviembre;;13.564;;Traspaso;;0;ROST OFF;;;3.814;;;;;;-29.359;
5;;;Diciembre;;13.319;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.576.298;CAMARA RETRO RX02;;;51.295;;;;;;-80.654;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;80.654;;;;;;-80.654;
Obra;;;;;20101 RETROEXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
15;;;Diciembre;;13.468;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.222;FAEL/1222/JUAN FERNANDO MONSALVE GAJARDO;;;60.000;;;;;;-60.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;60.000;;;;;;-60.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010100006 RX-02 RETROEXCAVADORA JONH DEERE;;;;;;;;;;;;;328.634;;;585.000;;;-60.000;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010100007 RX-05 RETROEXCAVADORA NH;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
28;;;Noviembre;;13.029;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.565;FECN/2565/FAMILIA CONSTRUCTORA SPA;;;;;;1.480.000;;;1.480.000;
11;;;Diciembre;;13.386;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.577;FECN/2577/MELON SA;;;;;;76.909;;;1.556.909;
30;;;Diciembre;;13.704;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.603;FECN/2603/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;195.000;;;1.751.909;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;1.751.909;;;1.751.909;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;66.803;;;;;;-66.803;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;93.730;;;;;;-160.533;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;22.100;;;;;;-182.633;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;11.297;;;;;;-193.930;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;35.629;;;;;;-229.559;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;21.725;;;;;;-251.284;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;50.622;;;;;;-301.906;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;71.214;;;;;;-373.120;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;373.120;;;;;;-373.120;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
20;;;Octubre;;12.444;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;40.181;FAEL/40181/Janssen Maquinaria Spa;;;144.867;;;;;;-144.867;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 80W90 LSD;;;14.925;;;;;;-159.792;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;19.500;;;;;;-179.292;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO IVECO ACEITE (84228488-O);;;26.499;;;;;;-205.791;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;50.265;;;;;;-256.056;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;58.500;;;;;;-314.556;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-353.556;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-392.556;
30;;;Noviembre;;13.564;;Traspaso;;0;ROST OFF;;;3.814;;;;;;-396.370;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;1.512;;;;;;-397.882;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DONALDSON P551434;;;30.022;;;;;;-427.904;
30;;;Noviembre;;13.564;;Traspaso;;0;PASADOR CON SEGURO TALLA 22;;;3.183;;;;;;-431.087;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO FLEETGUARD AF25557;;;18.000;;;;;;-449.087;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO NEW HOLLAND 47675769-O;;;53.348;;;;;;-502.435;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;502.435;;;;;;-502.435;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
22;;;Octubre;;12.694;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;979;FAEL/979/MACOMAT;;;1.121.000;;;;;;-1.121.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;1.121.000;;;;;;-1.121.000;
Cuenta;;;;;401010116 PERMISO DE CIRCULACION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
2;;;Octubre;;1.195;;Egreso;;0;PCIRC GYXY37;;;34.979;;;;;;-34.979;
;;;;;;;;;;;;;;;;;;;;
Total 401010116 PERMISO DE CIRCULACION;;;;;;;;;;;;;34.979;;;;;;-34.979;
Cuenta;;;;;401020107 CORRESPONDENCIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
5;;;Diciembre;;13.312;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;2.687.553;ENCOMIENDA BODEGA-ENCOMIENDA RETRO NH;;;4.117;;;;;;-4.117;
;;;;;;;;;;;;;;;;;;;;
Total 401020107 CORRESPONDENCIA;;;;;;;;;;;;;4.117;;;;;;-4.117;
;;;;;;;;;;;;;;;;;;;;
Total 2010100007 RX-05 RETROEXCAVADORA NH;;;;;;;;;;;;;2.035.651;;;1.751.909;;;-4.117;
Obra;;;;;20101 RETROEXCAVADORAS;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010100008 RX-06 RETROEXCAVADORA NH;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
28;;;Noviembre;;13.032;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.567;FECN/2567/FAMILIA CONSTRUCTORA SPA;;;;;;1.335.000;;;1.335.000;
30;;;Diciembre;;13.704;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.603;FECN/2603/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;617.500;;;1.952.500;
30;;;Diciembre;;13.706;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.605;FECN/2605/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;325.000;;;2.277.500;
31;;;Diciembre;;13.759;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.607;FECN/2607/FAMILIA CONSTRUCTORA SPA;;;;;;260.000;;;2.537.500;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;2.537.500;;;2.537.500;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;27.001;;;;;;-27.001;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;34.240;;;;;;-61.241;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;84.487;;;;;;-145.728;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;29.820;;;;;;-175.548;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;44.389;;;;;;-219.937;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;54.528;;;;;;-274.465;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;78.384;;;;;;-352.849;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;352.849;;;;;;-352.849;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 80W90 LSD;;;5.970;;;;;;-5.970;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA 3/8;;;8.844;;;;;;-14.814;
