Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;57.178;;;;;;-57.178;
Cuenta;;;;;401030107 OTROS GASTOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
17;;;Octubre;;12.174;;Traspaso;;642.025;CONSTANCIA BARREDORA BRUCE;;;3.120;;;;;;-3.120;
17;;;Octubre;;12.174;;Traspaso;;73.615;SOLICITUD DE PLACA PATENTE BARREDORA BROCE;;;27.380;;;;;;-30.500;
17;;;Octubre;;12.174;;Traspaso;;13.284;CERT.ANOTACIONES VIGENTES  ABRREDORA BROCE;;;1.430;;;;;;-31.930;
;;;;;;;;;;;;;;;;;;;;
Total 401030107 OTROS GASTOS;;;;;;;;;;;;;31.930;;;;;;-31.930;
;;;;;;;;;;;;;;;;;;;;
Total 2010900001 MAQUINA BARREDORA BROCE BW260;;;;;;;;;;;;;96.768;;;;;;-31.930;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010900002 [BA-01 BARREDORA LAYMOR] - LAYMOR;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Noviembre;;12.756;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.554;FECN/2554/FAMILIA CONSTRUCTORA SPA;;;;;;1.190.000;;;1.190.000;
28;;;Noviembre;;13.029;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.565;FECN/2565/FAMILIA CONSTRUCTORA SPA;;;;;;210.000;;;1.400.000;
28;;;Noviembre;;13.032;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.567;FECN/2567/FAMILIA CONSTRUCTORA SPA;;;;;;3.740.000;;;5.140.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;5.140.000;;;5.140.000;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.562;;Traspaso;;0;GASOLINA 93 OCTANOS;;;2.888;;;;;;-2.888;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;2.888;;;;;;-2.888;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
6;;;Octubre;;12.357;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;611;FAEL/611/HIDRACAR OSORNO SPA;;;36.800;;;;;;-36.800;
30;;;Noviembre;;13.564;;Traspaso;;0;CEPILLO PLANOS PLASTICO 10*32 BARREDORA (LAYMOR);;;378.000;;;;;;-414.800;
30;;;Noviembre;;13.564;;Traspaso;;0;CEPILLOS PLANOS METALICO 10*32 BARREDORA (LAYMOR);;;378.000;;;;;;-792.800;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO MANN CF908;;;20.729;;;;;;-813.529;
30;;;Noviembre;;13.564;;Traspaso;;0;NEUMATICO 235/75 R15;;;77.631;;;;;;-891.160;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA GRANDE 7,8MM X 360MM;;;990;;;;;;-892.150;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;5.850;;;;;;-898.000;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;1.512;;;;;;-899.512;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-904.278;
30;;;Noviembre;;13.564;;Traspaso;;0;BROCHA 4 PULGADAS;;;3.909;;;;;;-908.187;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;38.250;;;;;;-946.437;
30;;;Noviembre;;13.564;;Traspaso;;0;SILICONA NEGRA ALTA TEMPERATURA;;;3.877;;;;;;-950.314;
30;;;Noviembre;;13.564;;Traspaso;;0;GOTITA;;;1.053;;;;;;-951.367;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO FLEETGUARD AF25557;;;17.800;;;;;;-969.167;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;3.378;;;;;;-972.545;
17;;;Diciembre;;13.566;;Traspaso;;157.881;TERMOSTATO BARREDORA LAYMAR;;;9.900;;;;;;-982.445;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;982.445;;;;;;-982.445;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
15;;;Diciembre;;13.468;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.222;FAEL/1222/JUAN FERNANDO MONSALVE GAJARDO;;;6.000;;;;;;-6.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;6.000;;;;;;-6.000;
Obra;;;;;20109 BARREDORA;;;;;;;;;;;;;;;
Cuenta;;;;;401010109 HONORARIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
5;;;Diciembre;;13.368;;Traspaso;BOLETA ELECTRONICA PRESTACION DE SERVICIOS A TERCEROS 2025;126;BHET_2025/126/VALENZUELA ANCHIMIL EMILIO FLORENCIANO;;;250.000;;;;;;-250.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010109 HONORARIOS;;;;;;;;;;;;;250.000;;;;;;-250.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010900002 [BA-01 BARREDORA LAYMOR] - LAYMOR;;;;;;;;;;;;;1.241.333;;;5.140.000;;;-250.000;
;;;;;;;;;;;;;;;;;;;;
Total 20109 BARREDORA;;;;;;;;;;;;;1.338.101;;;5.140.000;;;3.801.899;
Total General;;;;;;;;;;;;;1.338.101;;;5.140.000;;;3.801.899;
