31;;;Octubre;;12.815;;Traspaso;;0;FILTRO CATERPILLAR 4621171;;;34.313;;;;;;-386.575;
28;;;Noviembre;;13.287;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;6.008;PERNOS PLANTAS PLANTA CHANCADORA POWER;;;3.000;;;;;;-389.575;
30;;;Noviembre;;13.274;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.886;FAEL/13886/AMERICAN IMPORTS SPA;;;4.000;;;;;;-393.575;
30;;;Noviembre;;13.280;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.305.116;FAEL/1305116/Compania De Leasing Tattersall S.a.;;;245.962;;;;;;-639.537;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;78.000;;;;;;-717.537;
30;;;Noviembre;;13.564;;Traspaso;;0;FOCO FAENERO LED CUADRADO 12v/24v;;;36.704;;;;;;-754.241;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA MEDIANA 4,8MM X 360MM;;;2.820;;;;;;-757.061;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;757.061;;;;;;-757.061;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Noviembre;;13.106;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;3.653.547;FAEL/3653547/RENTA NACIONAL CIA DE SEGUROS;;;4.084.333;;;;;;-4.084.333;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;4.084.333;;;;;;-4.084.333;
Cuenta;;;;;401010119 CUOTAS LEASING;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
13;;;Octubre;;12.485;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;53.343.011;FAEL/53343011/BANCO SANTANDER;;;6.557.561;;;;;;-6.557.561;
11;;;Noviembre;;13.066;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;53.675.766;FAEL/53675766/BANCO SANTANDER;;;6.557.561;;;;;;-13.115.122;
17;;;Diciembre;;13.550;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;54.012.282;FAEL/54012282/BANCO SANTANDER;;;6.557.561;;;;;;-19.672.683;
;;;;;;;;;;;;;;;;;;;;
Total 401010119 CUOTAS LEASING;;;;;;;;;;;;;19.672.683;;;;;;-19.672.683;
Cuenta;;;;;401020101 GASTOS DE OFICINA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
8;;;Octubre;;12.040;;Traspaso;FACTURA ELECTRONICA SUPERMERCADOS;43.027.736;FX 430277736 GALLETAS CAPACITACION;;;10.176;;;;;;-10.176;
12;;;Noviembre;;12.736;;Traspaso;;3.422;ANILLADO MANUAL POWERSCREEM;;;2.700;;;;;;-12.876;
;;;;;;;;;;;;;;;;;;;;
Total 401020101 GASTOS DE OFICINA;;;;;;;;;;;;;12.876;;;;;;-12.876;
Cuenta;;;;;401020107 CORRESPONDENCIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
8;;;Octubre;;12.036;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.083.104;FX 13083104 ENCOMIENDA POWERSCREEM;;;12.319;;;;;;-12.319;
22;;;Octubre;;12.240;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;12.859.502;ENCOMIENDA POWER SCREEM;;;17.982;;;;;;-30.301;
23;;;Octubre;;12.248;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;784.552;ENCOMIENDA POWER SCREEM;;;5.882;;;;;;-36.183;
;;;;;;;;;;;;;;;;;;;;
Total 401020107 CORRESPONDENCIA;;;;;;;;;;;;;36.183;;;;;;-36.183;
;;;;;;;;;;;;;;;;;;;;
Total 2070100001 PLANTA CHANCADORA POWERSCREEN;;;;;;;;;;;;;24.818.736;;;;;;-36.183;
;;;;;;;;;;;;;;;;;;;;
Total 20701 PLANTA ARIDOS;;;;;;;;;;;;;24.818.736;;;;;;-24.818.736;
Total General;;;;;;;;;;;;;24.818.736;;;;;;-24.818.736;
