Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;364.440;;;;;;-364.440;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.088;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.122;FAEL/1122/SERVICIOS DE VULCANIZACION SERVANDO FIGUEROA;;;28.000;;;;;;-28.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;28.000;;;;;;-28.000;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.496;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.020.176;FAEL/8020176/Seguros Generales Suramericana Sa;;;83.052;;;;;;-83.052;
7;;;Noviembre;;13.110;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.058.060;FAEL/8058060/Seguros Generales Suramericana Sa;;;83.342;;;;;;-166.394;
19;;;Diciembre;;13.625;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.082.291;FAEL/8082291/Seguros Generales Suramericana Sa;;;83.385;;;;;;-249.779;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;249.779;;;;;;-249.779;
;;;;;;;;;;;;;;;;;;;;
Total 2030100001 C-16 MITSUBISHI  KPGT70;;;;;;;;;;;;;642.219;;;1.300.000;;;-249.779;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100003 C-15 MITSUBISHI  KPGT72;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 5W30 TAMBOR;;;44.037;;;;;;-44.037;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;44.037;;;;;;-44.037;
Cuenta;;;;;401010105 PEAJES Y TRANSBORDADOR;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
3;;;Octubre;;11.938;;Traspaso;;6.244.770;2 PEAJES A LANCO KPGT72;;;7.000;;;;;;-7.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010105 PEAJES Y TRANSBORDADOR;;;;;;;;;;;;;7.000;;;;;;-7.000;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.496;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.020.176;FAEL/8020176/Seguros Generales Suramericana Sa;;;83.053;;;;;;-83.053;
7;;;Noviembre;;13.110;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.058.060;FAEL/8058060/Seguros Generales Suramericana Sa;;;83.342;;;;;;-166.395;
19;;;Diciembre;;13.625;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.082.291;FAEL/8082291/Seguros Generales Suramericana Sa;;;83.385;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;249.780;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
Total 2030100003 C-15 MITSUBISHI  KPGT72;;;;;;;;;;;;;300.817;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100004 C-13 MITSUBISHI  KPGT73;;;;;;;;;;;;;;;
Cuenta;;;;;301010102 INGRESOS ARRIENDO VEHICULOS MENORES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
28;;;Noviembre;;13.032;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.567;FECN/2567/FAMILIA CONSTRUCTORA SPA;;;;;;173.333;;;173.333;
;;;;;;;;;;;;;;;;;;;;
Total 301010102 INGRESOS ARRIENDO VEHICULOS MENORES;;;;;;;;;;;;;;;;173.333;;;173.333;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;47.685;;;;;;-47.685;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;47.685;;;;;;-47.685;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
16;;;Octubre;;12.447;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.210.084;FAEL/5210084/ANTONIO CASTILLO S.A.;;;53.777;;;;;;-53.777;
31;;;Octubre;;12.815;;Traspaso;;0;PORTALON L200;;;201.672;;;;;;-255.449;
31;;;Octubre;;12.815;;Traspaso;;0;AMPOLLETA GLOBO GRANDE 12 V DOS CONTACTO P/D;;;687;;;;;;-256.136;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;256.136;;;;;;-256.136;
Obra;;;;;20301 VEHICULOS;;;;;;;;;;;;;;;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
21;;;Octubre;;12.463;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;669;FAEL/669/Mantención Sur SPA;;;140.000;;;;;;-140.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;140.000;;;;;;-140.000;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.496;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.020.176;FAEL/8020176/Seguros Generales Suramericana Sa;;;83.053;;;;;;-83.053;
7;;;Noviembre;;13.110;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.058.060;FAEL/8058060/Seguros Generales Suramericana Sa;;;83.342;;;;;;-166.395;
19;;;Diciembre;;13.625;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.082.291;FAEL/8082291/Seguros Generales Suramericana Sa;;;83.385;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;249.780;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
Total 2030100004 C-13 MITSUBISHI  KPGT73;;;;;;;;;;;;;693.601;;;173.333;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100005 C-17 MITSUBISHI  KPGT74;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;44.217;;;;;;-44.217;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;27.392;;;;;;-71.609;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;26.688;;;;;;-98.297;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;44.304;;;;;;-142.601;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;40.896;;;;;;-183.497;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;33.592;;;;;;-217.089;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;38.220;;;;;;-255.309;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;255.309;;;;;;-255.309;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;SPRAY NEGRO;;;3.281;;;;;;-3.281;
31;;;Octubre;;12.815;;Traspaso;;0;ROST OFF;;;4.351;;;;;;-7.632;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 5W30 TAMBOR;;;44.261;;;;;;-51.893;
30;;;Noviembre;;13.564;;Traspaso;;0;EXTINTOR DE 2 KILOS;;;17.303;;;;;;-69.196;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;69.196;;;;;;-69.196;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;BOTIQUIN;;;10.687;;;;;;-10.687;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;10.687;;;;;;-10.687;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.496;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.020.176;FAEL/8020176/Seguros Generales Suramericana Sa;;;83.053;;;;;;-83.053;
7;;;Noviembre;;13.110;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.058.060;FAEL/8058060/Seguros Generales Suramericana Sa;;;83.342;;;;;;-166.395;
19;;;Diciembre;;13.625;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.082.291;FAEL/8082291/Seguros Generales Suramericana Sa;;;83.385;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;249.780;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
Total 2030100005 C-17 MITSUBISHI  KPGT74;;;;;;;;;;;;;584.972;;;;;;-249.780;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100006 C-18 MITSUBISHI  KSRB30;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;26.582;;;;;;-26.582;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;51.272;;;;;;-77.854;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;53.632;;;;;;-131.486;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;131.486;;;;;;-131.486;
Obra;;;;;20301 VEHICULOS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;AMORTIGUADOR TRASERO L200 2018;;;93.294;;;;;;-93.294;
31;;;Octubre;;12.815;;Traspaso;;0;PASTILLAS DE FRENO L200 2018;;;25.437;;;;;;-118.731;
31;;;Octubre;;12.815;;Traspaso;;0;BANDEJA DELANTERA SUPERIOR IZQUIERDA L200;;;26.590;;;;;;-145.321;
31;;;Octubre;;12.815;;Traspaso;;0;BANDEJA DELANTERA SUPERIOR DERECHA L200;;;26.590;;;;;;-171.911;
31;;;Octubre;;12.815;;Traspaso;;0;CORREA A/C L200;;;28.004;;;;;;-199.915;
31;;;Octubre;;12.815;;Traspaso;;0;CORREA ALTERNADOR L200;;;18.191;;;;;;-218.106;
31;;;Octubre;;12.815;;Traspaso;;0;DISCO DE FRENO L200;;;97.284;;;;;;-315.390;
31;;;Octubre;;12.815;;Traspaso;;0;TERMINAL DIRECCION EXTERIOR L200;;;39.756;;;;;;-355.146;
31;;;Octubre;;12.815;;Traspaso;;0;TERMINAL DIRECCION INTERIOR L200;;;38.074;;;;;;-393.220;
31;;;Octubre;;12.815;;Traspaso;;0;BIELETA BARRA ESTABILIZADORA DELANTERA L200;;;36.982;;;;;;-430.202;
31;;;Octubre;;12.815;;Traspaso;;0;ROTULA INFERIOR L200 2018;;;41.944;;;;;;-472.146;
31;;;Octubre;;12.815;;Traspaso;;0;AMORTIGUADORES DELANTEROS L200 2018;;;88.246;;;;;;-560.392;
30;;;Noviembre;;13.564;;Traspaso;;0;AMPOLLETA H7 12V;;;3.969;;;;;;-564.361;
30;;;Noviembre;;13.564;;Traspaso;;0;GATA 2 TONELADAS;;;11.840;;;;;;-576.201;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;7.650;;;;;;-583.851;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;583.851;;;;;;-583.851;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
28;;;Noviembre;;13.203;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.214;REPARACION DE NEUMATICO CTA KSRB30;;;6.000;;;;;;-6.000;
15;;;Diciembre;;13.468;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.222;FAEL/1222/JUAN FERNANDO MONSALVE GAJARDO;;;12.000;;;;;;-18.000;
31;;;Diciembre;;13.854;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.137;FAEL/1137/SERVICIOS DE VULCANIZACION SERVANDO FIGUEROA;;;30.000;;;;;;-48.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;48.000;;;;;;-48.000;
Cuenta;;;;;401010111 PASAJES NACIONALES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
5;;;Diciembre;;13.321;;Traspaso;;304.946;PASAJE A VALDIVIA A BUSCAR CTA KSRB30;;;3.000;;;;;;-3.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010111 PASAJES NACIONALES;;;;;;;;;;;;;3.000;;;;;;-3.000;
;;;;;;;;;;;;;;;;;;;;
Total 2030100006 C-18 MITSUBISHI  KSRB30;;;;;;;;;;;;;766.337;;;;;;-3.000;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100009 C-12 MITSUBISHI  JZRK53;;;;;;;;;;;;;;;
Cuenta;;;;;301010102 INGRESOS ARRIENDO VEHICULOS MENORES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
17;;;Octubre;;12.209;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.533;FECN/2533/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;650.000;;;650.000;
28;;;Noviembre;;13.034;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.568;FECN/2568/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;476.667;;;1.126.667;
;;;;;;;;;;;;;;;;;;;;
Total 301010102 INGRESOS ARRIENDO VEHICULOS MENORES;;;;;;;;;;;;;;;;1.126.667;;;1.126.667;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;PLUMILLA PARA PARABRISA 22;;;18.408;;;;;;-18.408;
31;;;Octubre;;12.815;;Traspaso;;0;LIQUIDO LIMPIA PARABRISA;;;972;;;;;;-19.380;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;5.100;;;;;;-24.480;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 5W30 TAMBOR;;;50.584;;;;;;-75.064;
31;;;Octubre;;12.815;;Traspaso;;0;NEUMATICO 245/75 R16 MIXTO;;;407.056;;;;;;-482.120;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO L200 COMBUSTIBLE (2016-2019);;;8.589;;;;;;-490.709;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO L200 ACEITE MITSUBISHI (2011-2019);;;3.276;;;;;;-493.985;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO L200 AIRE MITSUBISHI(2016-2019);;;6.554;;;;;;-500.539;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO DONALDSON P551424;;;26.300;;;;;;-526.839;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO L200 A/C;;;2.353;;;;;;-529.192;
30;;;Noviembre;;13.564;;Traspaso;;0;KIT EMPAQUETADURA;;;363.866;;;;;;-893.058;
30;;;Noviembre;;13.564;;Traspaso;;0;CULATA MOTOR L200;;;434.454;;;;;;-1.327.512;
30;;;Noviembre;;13.564;;Traspaso;;0;VALVULA ADMISION CUMMINS;;;88.236;;;;;;-1.415.748;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;1.415.748;;;;;;-1.415.748;
Obra;;;;;20301 VEHICULOS;;;;;;;;;;;;;;;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.686;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.105;FAEL/1105/SERVICIOS DE VULCANIZACION SERVANDO FIGUEROA;;;28.000;;;;;;-28.000;
31;;;Octubre;;12.589;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.128;FAEL/5128/TAPIA PASTENE GERARDO ESTEBAN;;;126.050;;;;;;-154.050;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;154.050;;;;;;-154.050;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.496;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.020.176;FAEL/8020176/Seguros Generales Suramericana Sa;;;83.053;;;;;;-83.053;
7;;;Noviembre;;13.110;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.058.060;FAEL/8058060/Seguros Generales Suramericana Sa;;;83.341;;;;;;-166.394;
19;;;Diciembre;;13.625;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.082.291;FAEL/8082291/Seguros Generales Suramericana Sa;;;83.385;;;;;;-249.779;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;249.779;;;;;;-249.779;
;;;;;;;;;;;;;;;;;;;;
Total 2030100009 C-12 MITSUBISHI  JZRK53;;;;;;;;;;;;;1.819.577;;;1.126.667;;;-249.779;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100014 C-31 DODGE GLLL86;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.536;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;626.805;ALINEACION CAMIONETA GLL86;;;21.008;;;;;;-21.008;
30;;;Noviembre;;13.564;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;18.044;;;;;;-39.052;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-43.818;
30;;;Noviembre;;13.564;;Traspaso;;0;AMPOLLETA COLA DE PESCAO CHICA 12 V;;;371;;;;;;-44.189;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 5W30 TAMBOR;;;63.230;;;;;;-107.419;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DODGE AIRE;;;76.137;;;;;;-183.556;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DODGE COMBUSTIBLE;;;53.116;;;;;;-236.672;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DODGE ACEITE;;;52.719;;;;;;-289.391;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DODGE POLEN;;;28.825;;;;;;-318.216;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;318.216;;;;;;-318.216;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
24;;;Noviembre;;12.858;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;337;FAEL/337/MECANICA A DOMICILIO JAVIER SOTO JARA EIRL;;;350.000;;;;;;-350.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;350.000;;;;;;-350.000;
Cuenta;;;;;401010115 POLIZA DE SEGURO;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
1;;;Octubre;;12.496;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.020.176;FAEL/8020176/Seguros Generales Suramericana Sa;;;30.195;;;;;;-30.195;
7;;;Noviembre;;13.110;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.058.060;FAEL/8058060/Seguros Generales Suramericana Sa;;;30.300;;;;;;-60.495;
19;;;Diciembre;;13.625;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;8.082.291;FAEL/8082291/Seguros Generales Suramericana Sa;;;30.315;;;;;;-90.810;
;;;;;;;;;;;;;;;;;;;;
Total 401010115 POLIZA DE SEGURO;;;;;;;;;;;;;90.810;;;;;;-90.810;
Cuenta;;;;;401010117 REVISION TECNICA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
23;;;Octubre;;12.249;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;197.154;REVISION TECNICA CTA GLLL86  JHL;;;13.529;;;;;;-13.529;
;;;;;;;;;;;;;;;;;;;;
Total 401010117 REVISION TECNICA;;;;;;;;;;;;;13.529;;;;;;-13.529;
Cuenta;;;;;401020107 CORRESPONDENCIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
17;;;Octubre;;12.191;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;12.859.507;ENCOMIENDA CTA GLLL86 JHL;;;40.261;;;;;;-40.261;
17;;;Octubre;;12.194;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;12.859.505;ENCOMIENDA CTA GLL86;;;22.927;;;;;;-63.188;
;;;;;;;;;;;;;;;;;;;;
Total 401020107 CORRESPONDENCIA;;;;;;;;;;;;;63.188;;;;;;-63.188;
;;;;;;;;;;;;;;;;;;;;
Total 2030100014 C-31 DODGE GLLL86;;;;;;;;;;;;;835.743;;;;;;-63.188;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2030100017 C-06 MAHINDRA  GZZB73;;;;;;;;;;;;;;;
Cuenta;;;;;301010102 INGRESOS ARRIENDO VEHICULOS MENORES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Noviembre;;12.756;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.554;FECN/2554/FAMILIA CONSTRUCTORA SPA;;;;;;91.667;;;91.667;
28;;;Noviembre;;13.032;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.567;FECN/2567/FAMILIA CONSTRUCTORA SPA;;;;;;476.667;;;568.334;
;;;;;;;;;;;;;;;;;;;;
Total 301010102 INGRESOS ARRIENDO VEHICULOS MENORES;;;;;;;;;;;;;;;;568.334;;;568.334;
Obra;;;;;20301 VEHICULOS;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
